"weight"|"lat"|"lon"|"Location"|Create Date|Closed Date|Due Date|CaseType|Case Number                                       
1|29.75752447|-95.36545435|945 MCKINNEY, HOUSTON TX 77002|2021-02-18 23:05:53.847|2021-02-18 23:49:19.080|2021-02-22 23:05:53.000|Flooding|12454000-101004560276                             
1|29.75764093|-95.47100442|5443 LYNBROOK, HOUSTON TX 77056|2020-07-29 12:31:08.543|2020-07-30 14:44:18.653|2020-08-02 12:31:08.000|Flooding|12436405-101004189261                             
1|29.75774883|-95.40063782|3305 A W LAMAR, HOUSTON TX 77019|2020-10-05 00:06:44.993|2020-10-05 00:34:19.690|2020-10-09 00:06:44.000|Flooding|12443368-101004310754                             
1|29.75795544|-95.28094966|8225 CARGILL, HOUSTON TX 77029|2021-01-20 10:12:08.043|2021-01-22 12:54:21.067|2021-01-24 10:12:07.000|Flooding|12451740-101004497462                             
1|29.75810628|-95.56296353|211 BLUE WILLOW, HOUSTON TX 77042|2020-09-04 14:18:33.613|2020-09-04 15:15:56.273|2020-09-08 14:17:00.000|Flooding|101004265663                                      
1|29.75811285|-95.39828007|820 WAUGH, HOUSTON TX 77019|2021-02-19 23:06:46.063|2021-02-19 23:34:19.110|2021-02-23 23:06:45.000|Flooding|12454048-101004562744                             
1|29.75839724|-95.60856768|12625 BRIAR PATCH, HOUSTON TX 77077|2020-11-02 15:15:26.560|2020-11-02 16:09:19.420|2020-11-06 15:15:26.000|Flooding|12445742-101004385413                             
1|29.75986294|-95.27495845|8507 GUINEVERE, HOUSTON TX 77029|2021-01-28 11:21:26.170|2021-01-29 08:44:21.567|2021-02-01 11:21:25.000|Flooding|12452514-101004507217                             
1|29.76037902|-95.34585727|2260 ANN, HOUSTON TX 77003|2021-05-30 10:30:16.767|2021-05-30 11:10:51.447|2021-06-03 10:30:16.000|Flooding|12463972-101004706705                             
1|29.76148037|-95.40888975|Intersection 0 MEMORIAL SERVICE RD&2 SHEPHERD DR|2020-09-22 07:38:43.417|2020-09-22 13:49:19.680|2020-09-26 07:38:43.000|Flooding|12441703-101004284358                             
1|29.76198985|-95.41597551|5300 MEMORIAL, HOUSTON TX 77007|2020-09-23 10:40:37.853|2020-09-24 11:49:19.227|2020-09-27 10:40:37.000|Flooding|12442174-101004286361                             
1|29.76355358|-95.42197336|210 GLENWOOD, HOUSTON TX 77007|2021-02-23 23:06:07.007|2021-03-19 16:31:00.360|2021-02-27 23:06:06.000|Flooding|12454255-101004569661                             
1|29.76363302|-95.25539862|4204 FIDELITY, JACINTO CITY TX 77029|2020-09-04 08:30:21.133|2020-09-04 09:04:19.060|2020-09-08 08:30:21.000|Flooding|12440044-101004265045                             
1|29.76394295|-95.3723339|1500 MEMORIAL, HOUSTON TX 77007|2021-03-28 18:00:35.440|2021-03-28 18:14:20.770|2021-04-01 18:00:35.000|Flooding|12456868-101004620419                             
1|29.7643031|-95.36043555|Intersection 900 COMMERCE ST&2 TRAVIS ST|2020-09-22 17:11:38.927|2020-09-23 10:24:19.180|2020-09-26 17:10:00.000|Flooding|12441966-101004285490                             
1|29.7643031|-95.36043555|Intersection 900 COMMERCE ST&2 TRAVIS ST|2021-05-19 07:16:30.850|2021-05-19 10:23:40.203|2021-05-23 07:16:30.000|Flooding|12461628-101004682471                             
1|29.76435674|-95.36051932|Intersection 890 COMMERCE ST&100 TRAVIS ST|2020-09-22 07:38:51.417|2020-09-22 09:54:19.277|2020-09-26 07:38:51.000|Flooding|12441702-101004284359                             
1|29.76489063|-95.36425018|Intersection 500 CONGRESS ST&600 FRANKLIN ST|2020-07-27 17:50:37.020|2020-07-28 05:54:18.700|2020-07-31 17:48:00.000|Flooding|12436113-101004186703                             
1|29.76638641|-95.27260096|8602 BERNDALE, HOUSTON TX 77029|2021-05-20 07:57:42.587|2021-05-20 09:56:41.087|2021-05-24 07:57:42.000|Flooding|12461968-101004684081                             
1|29.76672743|-95.36069476|Intersection 100 GIRARD ST&6 TRAVIS ST|2021-05-19 08:20:26.313|2021-05-19 13:22:40.110|2021-05-23 08:18:00.000|Flooding|12461662-101004682573                             
1|29.76678285|-95.39248177|707 STUDEMONT, HOUSTON TX 77007|2020-10-06 10:16:09.383|2020-10-07 07:34:19.583|2020-10-10 10:16:09.000|Flooding|12443501-101004312727                             
1|29.76686382|-95.33391105|507 BRINGHURST, HOUSTON TX 77020|2020-12-13 14:30:37.043|2020-12-17 12:01:14.427|2020-12-17 14:30:36.000|Flooding|12448554-101004448009                             
1|29.76700835|-95.41363094|507 REINERMAN, HOUSTON TX 77007|2021-02-21 15:43:03.353|2021-02-22 14:09:19.440|2021-02-25 15:43:03.000|Flooding|12454122-101004565125                             
1|29.76730013|-95.27071584|8639 FANNETTE, HOUSTON TX 77029|2021-05-24 13:50:11.740|2021-05-24 17:32:46.450|2021-05-28 13:50:11.000|Flooding|12462664-101004698879                             
1|29.76735613|-95.34300235|Intersection 2600 BAER ST&2586 EAST FWY&650 JENSEN DR|2021-05-24 15:32:36.813|2021-05-25 08:23:46.667|2021-05-28 15:32:36.000|Flooding|12462767-101004699205                             
1|29.76772442|-95.39832924|34 A WAUGH, HOUSTON TX 77007|2021-02-24 23:07:22.090|2021-03-19 15:54:24.107|2021-02-28 23:07:21.000|Flooding|12454330-101004571747                             
1|29.76781284|-95.38139028|920 TAYLOR, HOUSTON TX 77007|2021-05-21 14:55:58.493|2021-05-22 08:15:44.227|2021-05-25 14:55:58.000|Flooding|12462275-101004696540                             
1|29.76789108|-95.32308997|4702 COKE, HOUSTON TX 77020|2020-07-15 01:01:10.893|2020-07-15 01:34:18.287|2020-07-19 01:01:10.000|Flooding|12434829-101004150978                             
1|29.76809647|-95.39734576|3706 RAYMOND, HOUSTON TX 77007|2021-03-10 23:08:11.510|2021-03-19 15:29:31.903|2021-03-14 23:08:11.000|Flooding|12455351-101004590112                             
1|29.76843325|-95.35632349|1101 PROVIDENCE, HOUSTON TX 77002|2021-05-24 12:43:20.497|2021-05-25 14:42:46.827|2021-05-28 12:43:20.000|Flooding|12462599-101004698682                             
1|29.76855862|-95.3367265|769 GROVE, HOUSTON TX 77020|2020-07-24 10:05:03.293|2020-07-27 10:59:18.790|2020-07-28 10:05:03.000|Flooding|12435760-101004183194                             
1|29.76855862|-95.3367265|769 GROVE, HOUSTON TX 77020|2020-08-03 00:31:08.460|2020-08-03 08:49:19.290|2020-08-07 00:31:08.000|Flooding|12436788-101004193778                             
1|29.76855862|-95.3367265|769 GROVE, HOUSTON TX 77020|2020-09-22 22:11:07.213|2020-09-23 12:44:18.810|2020-09-26 22:11:07.000|Flooding|12442027-101004285727                             
1|29.76886387|-95.38227563|2311 CENTER, HOUSTON TX 77007|2021-02-24 23:06:10.213|2021-03-19 15:54:24.480|2021-02-28 23:06:10.000|Flooding|12454321-101004571710                             
1|29.76979196|-95.35435277|1302 CONTI, HOUSTON TX 77002|2021-02-28 23:07:36.463|2021-03-19 15:49:55.680|2021-03-04 23:07:36.000|Flooding|12454579-101004576251                             
1|29.76989558|-95.61013951|14737 MEMORIAL, HOUSTON TX 77029|2021-02-19 23:06:19.987|2021-02-20 00:04:19.347|2021-02-23 23:06:19.000|Flooding|12454047-101004562730                             
1|29.77019494|-95.34345248|Intersection 2600 BUCK ST&1000 JENSEN DR|2020-12-20 02:15:55.843|2020-12-20 08:19:20.070|2020-12-24 02:15:55.000|Flooding|12449194-101004455077                             
1|29.77032701|-95.34367091|1015 JENSEN, HOUSTON TX 77020|2020-12-20 13:02:28.810|2020-12-20 13:14:20.870|2020-12-24 13:02:28.000|Flooding|12449212-101004455280                             
1|29.77033141|-95.41431648|924 LESTER, HOUSTON TX 77007|2020-12-14 18:15:35.530|2020-12-17 11:57:41.987|2020-12-18 18:15:35.000|Flooding|12448750-101004449582                             
1|29.77044235|-95.34471038|1039 MCCALL, HOUSTON TX 77020|2020-12-14 23:05:34.020|2020-12-17 11:56:43.860|2020-12-18 23:05:33.000|Flooding|12448755-101004449710                             
1|29.77064429|-95.41413454|5250 WASHINGTON, HOUSTON TX 77007|2020-12-22 23:06:12.513|2020-12-23 15:04:20.213|2020-12-26 23:06:12.000|Flooding|12449504-101004458077                             
1|29.77087401|-95.3434372|Intersection 1100 JENSEN DR&2700 PROVIDENCE ST|2021-05-28 08:05:51.197|2021-05-28 12:07:49.957|2021-06-01 08:05:51.000|Flooding|12463706-101004704499                             
1|29.77091344|-95.37670081|1818 EDWARDS, HOUSTON TX 77007|2021-02-20 09:15:50.590|2021-02-20 09:34:18.773|2021-02-24 09:15:50.000|Flooding|12454066-101004563132                             
1|29.77094208|-95.40460901|4313 CENTER, HOUSTON TX 77007|2020-12-01 23:06:09.697|2020-12-17 12:13:44.140|2020-12-05 23:06:09.000|Flooding|12447646-101004425313                             
1|29.77155875|-95.19519816|Intersection 0 EAST FWY&1194 WESTMONT DR|2020-12-31 14:56:05.417|2021-01-04 07:09:20.890|2021-01-04 14:56:05.000|Flooding|12450117-101004466309                             
1|29.77157793|-95.30770546|934 KRESS, HOUSTON TX 77020|2021-05-24 16:54:20.540|2021-05-24 18:21:46.523|2021-05-28 16:54:20.000|Flooding|12462839-101004699450                             
1|29.77189437|-95.20224753|Intersection 1000 DWIGHT ST&0 EAST FWY|2020-09-22 11:17:34.337|2020-09-23 12:39:19.603|2020-09-26 11:17:34.000|Flooding|12441834-101004284807                             
1|29.77198194|-95.37525844|1709 WINTER, HOUSTON TX 77007|2021-02-24 13:01:02.943|2021-03-19 15:59:22.547|2021-02-28 13:01:02.000|Flooding|12454292-101004570740                             
1|29.77327482|-95.40568006|4415 ELI, HOUSTON TX 77007|2021-02-19 23:05:59.720|2021-02-19 23:39:19.253|2021-02-23 23:05:59.000|Flooding|12454043-101004562720                             
1|29.77333422|-95.54237506|12203 TAYLORCREST, HOUSTON TX 77024|2021-01-30 23:05:30.080|2021-01-30 23:24:21.223|2021-02-03 23:05:29.000|Flooding|12452723-101004509814                             
1|29.77335277|-95.40604465|4425 ELI, HOUSTON TX 77007|2021-02-20 23:05:50.910|2021-02-21 00:04:19.900|2021-02-24 23:05:50.000|Flooding|12454110-101004564377                             
1|29.773861|-95.31515506|Intersection 5500 EAST FWY&1376 LOCKWOOD DR|2020-09-21 07:16:07.180|2020-09-21 09:39:19.340|2020-09-25 07:16:06.000|Flooding|12441485-101004282836                             
1|29.7747989|-95.39714081|216 HEIGHTS, HOUSTON TX 77007|2021-04-08 12:25:34.773|2021-04-08 14:12:18.100|2021-04-12 12:25:34.000|Flooding|101004633977                                      
1|29.7748296|-95.42206079|1603 COHN, HOUSTON TX 77007|2020-07-17 11:14:35.783|2020-07-20 15:19:18.797|2020-07-21 11:14:35.000|Flooding|12435057-101004174667                             
1|29.77498708|-95.37265068|1919 HOUSTON TX 77007|2021-02-27 09:01:20.583|2021-03-19 15:49:25.883|2021-03-03 09:01:20.000|Flooding|12454498-101004575025                             
1|29.77500727|-95.42206895|1607 COHN, HOUSTON TX 77007|2020-07-17 17:43:03.940|2020-07-20 15:24:18.753|2020-07-21 17:43:03.000|Flooding|12435130-101004175525                             
1|29.77540558|-95.37147655|1402 A SPRING, HOUSTON TX 77007|2021-02-28 23:06:49.497|2021-03-19 15:49:26.617|2021-03-04 23:06:49.000|Flooding|12454573-101004576225                             
1|29.7754196|-95.34985745|1521 MAURY, HOUSTON TX 77026|2021-02-12 17:00:53.330|2021-02-14 16:29:27.483|2021-02-16 17:00:53.000|Flooding|12453832-101004543843                             
1|29.7758539|-95.42228373|6003 HAMMAN, HOUSTON TX 77007|2021-06-29 06:30:25.723|                   NULL|2021-07-03 06:30:25.000|Flooding|12467936-101004771407                             
1|29.77595226|-95.42349477|1721 C UTAH, HOUSTON TX 77007|2021-01-11 23:06:01.813|2021-01-15 08:04:27.410|2021-01-15 23:06:01.000|Flooding|12451056-101004478131                             
1|29.77614392|-95.54413589|12231 KIMBERLEY, HOUSTON TX 77024|2021-04-08 12:37:11.883|2021-04-13 14:09:21.910|2021-04-12 12:37:11.000|Flooding|12457908-101004634225                             
1|29.77717597|-95.56730581|719 WAX MYRTLE, HOUSTON TX 77079|2021-05-24 11:17:28.607|2021-05-25 08:20:46.773|2021-05-28 11:17:28.000|Flooding|12462532-101004698472                             
1|29.77723203|-95.36364673|414 BISHOP, HOUSTON TX 77009|2021-05-04 08:13:10.440|2021-05-04 08:21:26.597|2021-05-08 08:13:10.000|Flooding|12460066-101004664147                             
1|29.77763563|-95.61888802|777 N ELDRIDGE, HOUSTON TX 77079|2021-02-20 09:01:06.317|2021-02-20 09:34:18.790|2021-02-24 09:01:06.000|Flooding|12454065-101004563109                             
1|29.77781684|-95.19898993|Intersection 500 MAPLE WAY&700 WESTMONT DR|2020-09-22 07:32:13.613|2020-09-22 12:54:19.300|2020-09-26 07:32:13.000|Flooding|12441697-101004284348                             
1|29.77796096|-95.42441793|5701 CORNISH, HOUSTON TX 77007|2021-02-20 15:15:53.413|2021-02-20 15:39:19.083|2021-02-24 15:15:53.000|Flooding|12454083-101004563823                             
1|29.77796096|-95.42441793|5701 CORNISH, HOUSTON TX 77007|2021-02-20 21:15:49.020|2021-02-20 21:29:19.323|2021-02-24 21:15:48.000|Flooding|12454101-101004564303                             
1|29.77796096|-95.42441793|5701 CORNISH, HOUSTON TX 77007|2021-02-20 23:05:47.627|2021-02-20 23:59:19.477|2021-02-24 23:05:47.000|Flooding|12454108-101004564375                             
1|29.77818697|-95.35073637|1724 LORRAINE, HOUSTON TX 77026|2021-06-17 05:15:27.203|2021-06-17 15:15:25.073|2021-06-21 05:15:27.000|Flooding|12466465-101004739016                             
1|29.77823069|-95.54867991|12414 BARRYKNOLL, HOUSTON TX 77024|2021-02-12 15:51:43.947|2021-02-22 08:49:18.680|2021-02-16 15:51:43.000|Flooding|12453814-101004543708                             
1|29.77833525|-95.34154603|1820 JENSEN, HOUSTON TX 77026|2021-03-08 23:06:33.850|2021-03-19 15:35:54.503|2021-03-12 23:06:33.000|Flooding|12455177-101004587076                             
1|29.77892688|-95.28404996|Intersection 8100 HERSHE ST&600 MCCARTY|2021-05-24 13:54:06.647|2021-05-24 17:37:46.420|2021-05-28 13:54:06.000|Flooding|12462666-101004698888                             
1|29.7793054|-95.38146772|2223 WHITE OAK, HOUSTON TX 77007|2021-03-20 15:00:32.963|2021-03-22 09:19:20.900|2021-03-24 15:00:32.000|Flooding|12456106-101004611022                             
1|29.77998022|-95.59905657|14363 MISTY MEADOW, HOUSTON TX 77079|2020-08-19 01:19:31.640|2020-08-19 11:59:18.887|2020-08-23 01:19:31.000|Flooding|12438351-101004224619                             
1|29.78105344|-95.43821714|Intersection 0 HEMPSTEAD RD&6800 KATY RD&0 WASHINGTON AVE|2020-12-30 16:52:28.727|2020-12-31 05:09:20.173|2021-01-03 16:52:28.000|Flooding|12449987-101004465388                             
1|29.78105344|-95.43821714|Intersection 0 HEMPSTEAD RD&6800 KATY RD&0 WASHINGTON AVE|2020-12-31 12:16:28.507|2021-01-04 11:24:20.717|2021-01-04 12:16:28.000|Flooding|12450047-101004466009                             
1|29.7812175|-95.43774418|Intersection 0 HEMPSTEAD RD&6700 KATY RD|2020-12-13 14:04:46.033|2020-12-17 11:57:39.970|2020-12-17 14:04:45.000|Flooding|12448549-101004447995                             
1|29.78171683|-95.42862154|5849 KANSAS, HOUSTON TX 77007|2020-12-22 11:15:39.863|2020-12-22 11:34:19.897|2020-12-26 11:15:39.000|Flooding|12449444-101004457246                             
1|29.78228036|-95.4151823|5200 KANSAS, HOUSTON TX 77007|2020-09-22 10:47:42.683|2020-09-22 18:04:18.960|2020-09-26 10:47:42.000|Flooding|12441817-101004284733                             
1|29.78355343|-95.40074873|710 RUTLAND, HOUSTON TX 77007|2020-07-16 00:06:14.790|2020-07-16 00:39:19.470|2020-07-20 00:06:14.000|Flooding|12434941-101004172554                             
1|29.7841947|-95.45128493|1000 A W LOOP N, HOUSTON TX 77055|2021-02-19 23:08:15.270|2021-02-20 00:24:20.373|2021-02-23 23:08:15.000|Flooding|12454055-101004562793                             
1|29.78456132|-95.53959363|9926 KATY, HOUSTON TX 77055|2021-02-18 23:08:09.013|2021-02-19 00:24:19.537|2021-02-22 23:08:08.000|Flooding|12454010-101004560354                             
1|29.78456204|-95.43139563|6602 EUREKA, HOUSTON TX 77008|2021-06-15 10:04:08.937|2021-06-15 12:38:22.317|2021-06-19 10:04:08.000|Flooding|12466158-101004726226                             
1|29.78497712|-95.38652508|1112 EUCLID, HOUSTON TX 77009|2021-01-02 23:06:59.023|2021-01-04 09:04:20.167|2021-01-06 23:06:58.000|Flooding|12450198-101004467637                             
1|29.7850019|-95.39803844|745 HEIGHTS, HOUSTON TX 77007|2021-06-22 08:16:48.340|2021-06-22 14:24:23.567|2021-06-26 08:16:48.000|Flooding|12467071-101004764624                             
1|29.78521917|-95.22602855|Intersection 540 WOOD MIST DR&11900 WOODFOREST BLVD|2021-05-24 15:07:10.610|2021-05-24 17:55:46.417|2021-05-28 15:07:10.000|Flooding|12462737-101004699119                             
1|29.7853967|-95.39840748|115 W 8TH, HOUSTON TX 77007|2021-05-19 07:41:21.710|2021-05-19 11:53:40.227|2021-05-23 07:41:21.000|Flooding|12461640-101004682506                             
1|29.78592305|-95.51955525|1010 ADKINS, SPRING VALLEY TX 77055|2020-09-02 13:17:08.820|2020-09-03 07:29:19.110|2020-09-06 13:17:08.000|Flooding|12439874-101004252033                             
1|29.7859428|-95.64480474|Intersection 14700 OLD KATY RD&332 N SH 6|2020-12-19 12:00:24.880|2020-12-22 09:39:20.697|2020-12-23 12:00:24.000|Flooding|12449273-101004454596                             
1|29.78632904|-95.33809306|3106 KENTUCKY, HOUSTON TX 77026|2021-02-21 14:03:58.253|2021-02-22 08:39:19.457|2021-02-25 14:03:58.000|Flooding|12454119-101004565009                             
1|29.78632904|-95.33809306|3106 KENTUCKY, HOUSTON TX 77026|2021-02-25 12:47:45.140|2021-03-19 15:54:25.137|2021-03-01 12:47:45.000|Flooding|12454363-101004572645                             
1|29.78759335|-95.46928613|6823 NORTHAMPTON, HOUSTON TX 77055|2020-11-29 11:30:39.890|2020-11-30 10:09:29.110|2020-12-03 11:30:39.000|Flooding|12447426-101004422423                             
1|29.78787875|-95.38190595|826 OMAR, HOUSTON TX 77009|2021-05-01 09:35:13.087|2021-05-02 22:27:36.180|2021-05-05 09:35:12.000|Flooding|12459832-101004661414                             
1|29.78862868|-95.39227737|941 OXFORD, HOUSTON TX 77008|2021-06-22 10:37:25.370|2021-06-23 15:10:24.790|2021-06-26 10:37:25.000|Flooding|12467122-101004765011                             
1|29.7887298|-95.38915987|716 E 10TH, HOUSTON TX 77008|2021-04-20 14:30:48.420|2021-04-22 07:44:22.600|2021-04-24 14:30:48.000|Flooding|12458889-101004648329                             
1|29.78890872|-95.439334|3518 URBAN WOODS, HOUSTON TX 77008|2020-08-24 00:09:11.070|2020-08-24 08:29:19.687|2020-08-28 00:09:10.000|Flooding|12438967-101004240415                             
1|29.78997867|-95.47534199|7226 BLANDFORD, HOUSTON TX 77055|2020-07-30 00:05:36.010|2020-07-30 00:34:18.650|2020-08-03 00:05:35.000|Flooding|12436476-101004189897                             
1|29.79122675|-95.4015049|1113 RUTLAND, HOUSTON TX 77008|2020-12-31 06:00:39.173|2020-12-31 06:14:20.373|2021-01-04 06:00:39.000|Flooding|12450016-101004465580                             
1|29.79126404|-95.41581412|1114 WOODHILL, HOUSTON TX 77008|2021-02-19 18:38:55.867|2021-02-22 15:19:19.900|2021-02-23 18:38:55.000|Flooding|12454034-101004562364                             
1|29.79126404|-95.41581412|1114 WOODHILL, HOUSTON TX 77008|2021-02-20 16:00:53.893|2021-02-20 16:01:02.173|2021-02-24 16:00:53.000|Flooding|12454034-101004563910                             
1|29.79206157|-95.57008673|10903 KEATON LANDING, HOUSTON TX 77043|2021-06-16 20:00:22.950|2021-06-17 06:49:24.593|2021-06-20 20:00:22.000|Flooding|12466452-101004728876                             
1|29.79271624|-95.52888199|1318 SPRINGROCK, HOUSTON TX 77055|2020-12-28 16:00:41.907|2020-12-28 16:34:20.250|2021-01-01 16:00:41.000|Flooding|12449778-101004462307                             
1|29.79279087|-95.26939137|9159 WALLISVILLE, HOUSTON TX 77029|2020-07-29 07:10:38.940|2020-07-30 13:59:18.490|2020-08-02 07:10:38.000|Flooding|12436350-101004188716                             
1|29.79307773|-95.42307346|6102 WALTWAY, HOUSTON TX 77008|2021-02-20 21:30:47.997|2021-02-21 00:09:18.997|2021-02-24 21:30:47.000|Flooding|12454102-101004564315                             
1|29.7934351|-95.52976786|9710 WESTVIEW, HOUSTON TX 77055|2020-12-28 10:15:48.870|2020-12-29 09:09:20.307|2021-01-01 10:13:00.000|Flooding|12449739-101004461544                             
1|29.79347581|-95.41649007|1002 GROVEWOOD, HOUSTON TX 77008|2021-02-20 14:01:44.090|2021-02-20 14:19:19.680|2021-02-24 14:01:44.000|Flooding|12454076-101004563655                             
1|29.79408793|-95.44661708|7248 WYNNWOOD, HOUSTON TX 77008|2021-03-16 15:26:13.153|2021-03-19 15:24:35.473|2021-03-20 15:26:13.000|Flooding|12455744-101004606339                             
1|29.7941938|-95.38082537|732 W MELWOOD, HOUSTON TX 77009|2021-05-26 07:30:18.447|2021-05-27 08:51:48.897|2021-05-30 07:30:18.000|Flooding|12463213-101004701409                             
1|29.79476587|-95.36660554|3919 BADEN, HOUSTON TX 77009|2021-06-22 11:30:44.007|2021-06-22 11:52:23.173|2021-06-26 11:30:43.000|Flooding|12467130-101004765142                             
1|29.79526467|-95.52114072|1416 WASECA, HOUSTON TX 77055|2021-03-21 19:01:03.203|2021-03-22 09:29:20.670|2021-03-25 19:01:03.000|Flooding|12456185-101004611679                             
1|29.79566879|-95.52107903|1424 WASECA, HOUSTON TX 77055|2021-03-18 16:14:06.667|2021-03-19 15:16:30.390|2021-03-22 16:14:06.000|Flooding|12455968-101004609168                             
1|29.79596112|-95.58140561|11226 IVYRIDGE, HOUSTON TX 77043|2020-09-22 08:25:59.587|2020-09-22 13:39:19.187|2020-09-26 08:25:59.000|Flooding|12441730-101004284437                             
1|29.7963347|-95.46319708|1504 ZORA, HOUSTON TX 77055|2021-04-29 19:00:19.163|2021-04-29 19:09:34.100|2021-05-03 19:00:19.000|Flooding|12459679-101004659848                             
1|29.79691893|-95.25884239|Intersection 3700 MESA DR&9600 SAN CARLOS ST|2021-05-24 14:41:16.720|2021-05-25 07:50:46.710|2021-05-28 14:41:16.000|Flooding|12462712-101004699038                             
1|29.7969967|-95.36261471|4010 EDISON, HOUSTON TX 77009|2021-06-21 20:24:09.580|2021-06-21 20:27:44.033|2021-06-25 20:24:09.000|Flooding|101004764313                                      
1|29.7969967|-95.36261471|4010 EDISON, HOUSTON TX 77009|2021-06-21 20:25:34.720|2021-06-22 07:31:23.287|2021-06-25 20:25:34.000|Flooding|12467018-101004764314                             
1|29.79720186|-95.41458542|1433 DIAN, HOUSTON TX 77008|2021-02-19 23:06:47.910|2021-02-20 00:09:20.277|2021-02-23 23:06:47.000|Flooding|12454049-101004562745                             
1|29.79777655|-95.40859211|1102 W 15TH, HOUSTON TX 77008|2020-12-19 13:00:49.970|2020-12-21 09:49:20.413|2020-12-23 13:00:47.000|Flooding|12449112-101004454649                             
1|29.79781522|-95.53384968|24 ROLLINGWOOD, HOUSTON TX 77080|2020-10-01 12:27:19.737|2020-10-01 12:28:25.707|2020-10-05 12:27:19.000|Flooding|101004297273                                      
1|29.79871413|-95.52035315|9301 LONG POINT, HOUSTON TX 77080|2021-04-05 11:37:29.083|2021-04-05 11:49:21.710|2021-04-09 11:37:28.000|Flooding|12457425-101004628797                             
1|29.79943367|-95.42212154|1542 BEVIS, HOUSTON TX 77008|2021-01-04 23:05:35.213|2021-01-05 09:04:20.707|2021-01-08 23:05:35.000|Flooding|12450359-101004469602                             
1|29.79970344|-95.35412417|4318 CHAPMAN, HOUSTON TX 77009|2021-02-21 23:07:25.167|2021-02-21 23:44:19.500|2021-02-25 23:07:25.000|Flooding|12454138-101004565454                             
1|29.79990752|-95.35111334|4320 ELYSIAN, HOUSTON TX 77009|2020-07-28 00:32:07.303|2020-07-28 01:49:19.047|2020-08-01 00:32:07.000|Flooding|12436154-101004186922                             
1|29.79990752|-95.35111334|4320 ELYSIAN, HOUSTON TX 77009|2020-09-22 22:14:24.780|2020-09-22 23:34:18.760|2020-09-26 22:14:24.000|Flooding|12442053-101004285820                             
1|29.80018968|-95.3511635|4402 ELYSIAN, HOUSTON TX 77009|2020-07-28 00:32:08.617|2020-07-28 01:44:18.670|2020-08-01 00:32:08.000|Flooding|12436155-101004186923                             
1|29.80018968|-95.3511635|4402 ELYSIAN, HOUSTON TX 77009|2020-09-22 22:14:28.933|2020-09-22 23:24:19.297|2020-09-26 22:14:28.000|Flooding|12442054-101004285821                             
1|29.80033307|-95.68846902|Intersection 2300 BARKER CYPRESS RD&18000 SAUMS RD|2021-06-03 21:40:50.280|2021-06-04 13:02:56.190|2021-06-07 21:40:50.000|Flooding|12464695-101004712351                             
1|29.80034449|-95.37820793|1011 NORTHWOOD, HOUSTON TX 77009|2021-02-25 08:01:50.007|2021-03-19 15:54:24.263|2021-03-01 08:01:49.000|Flooding|12454334-101004571882                             
1|29.80125062|-95.39299037|1634 COLUMBIA, HOUSTON TX 77008|2020-09-10 16:37:59.200|2020-09-11 13:14:18.747|2020-09-14 16:37:58.000|Flooding|12440557-101004271626                             
1|29.80154999|-95.35848772|4515 ELSER, HOUSTON TX 77009|2021-02-21 23:07:22.337|2021-02-21 23:39:19.230|2021-02-25 23:07:22.000|Flooding|12454137-101004565452                             
1|29.80260572|-95.42946125|1531 W 18TH, HOUSTON TX 77008|2020-11-28 23:06:22.950|2020-11-30 12:44:20.240|2020-12-02 23:06:22.000|Flooding|12447405-101004422218                             
1|29.80321589|-95.32922187|4702 LEFFINGWELL, HOUSTON TX 77026|2021-03-03 12:38:29.883|2021-03-19 15:39:23.653|2021-03-07 12:38:29.000|Flooding|12454760-101004580247                             
1|29.80337323|-95.35243996|Intersection 1600 CAVALCADE ST&4800 HARDY ST|2021-05-17 17:50:44.290|2021-05-18 09:09:38.730|2021-05-21 17:50:44.000|Flooding|12461375-101004680526                             
1|29.80357431|-95.32905694|4110 RAND, HOUSTON TX 77026|2021-02-26 12:24:02.683|2021-03-19 15:50:47.790|2021-03-02 12:24:02.000|Flooding|12454452-101004574114                             
1|29.80449536|-95.41822333|1104 W 21ST, HOUSTON TX 77008|2021-05-09 06:00:17.390|2021-05-10 07:33:31.293|2021-05-13 06:00:17.000|Flooding|12460577-101004670779                             
1|29.80449536|-95.41822333|1104 W 21ST, HOUSTON TX 77008|2021-05-26 08:00:16.717|2021-05-26 08:08:47.687|2021-05-30 08:00:16.000|Flooding|12463219-101004701442                             
1|29.8044984|-95.48317246|1829 JOHANNA, HOUSTON TX 77055|2021-05-19 09:54:42.730|2021-05-19 11:48:40.113|2021-05-23 09:54:42.000|Flooding|12461756-101004682817                             
1|29.80461872|-95.42244298|2021 BEVIS, HOUSTON TX 77008|2021-04-27 12:00:46.617|2021-04-27 12:10:54.320|2021-05-01 12:00:46.000|Flooding|12459405-101004656080                             
1|29.8048057|-95.29132843|Intersection 5000 KIRKPATRICK BLVD&0 N LOOP FWY E|2020-09-22 12:05:22.130|2020-09-23 16:09:19.623|2020-09-26 12:05:22.000|Flooding|12441871-101004284941                             
1|29.80513423|-95.28947468|7625 N LOOP E, HOUSTON TX 77028|2021-06-24 13:59:20.440|2021-06-25 08:44:27.060|2021-06-28 13:59:20.000|Flooding|12467524-101004768623                             
1|29.80524332|-95.2905183|7601 N LOOP E, HOUSTON TX 77028|2021-06-24 13:58:01.953|2021-06-24 13:58:36.207|2021-06-28 13:58:01.000|Flooding|101004768622                                      
